,amt,gender,category,is_fraud
175578,5.92,M,entertainment,0
451552,6.82,F,food_dining,0
415142,22.03,F,personal_care,0
181606,120.91,M,shopping_pos,0
342556,129.51,M,shopping_pos,0
367753,9.76,M,personal_care,0
230210,173.2,M,shopping_pos,0
949480,4.78,F,shopping_net,0
59178,24.38,M,kids_pets,0
1196987,105.55,F,health_fitness,0
40834,77.04,F,entertainment,0
1071273,99.03,F,gas_transport,0
137632,97.88,F,kids_pets,0
1151679,3.13,F,misc_pos,0
1226545,9.03,M,shopping_pos,0
6010,85.45,M,entertainment,0
672139,78.45,M,health_fitness,0
719041,91.9,M,grocery_pos,0
894250,50.27,F,gas_transport,0
147582,20.1,F,home,0
142321,61.03,F,gas_transport,0
991384,61.81,F,gas_transport,0
305131,73.06,M,health_fitness,0
541842,18.82,F,health_fitness,0
506240,15.75,M,food_dining,0
928856,4.51,M,travel,0
1214209,41.38,F,gas_transport,0
1148072,8.68,M,food_dining,0
533488,74.86,M,food_dining,0
16326,5.16,F,shopping_net,0
103765,36.29,F,entertainment,0
1013181,53.38,M,gas_transport,0
308484,242.33,F,health_fitness,0
262380,1.45,F,misc_pos,0
1195619,1.84,M,food_dining,0
730542,5.2,F,food_dining,0
663742,2.48,F,entertainment,0
575527,118.63,F,misc_net,0
351359,183.26,F,grocery_pos,0
728550,79.34,M,kids_pets,0
293472,30.11,F,personal_care,0
1075942,36.36,F,grocery_net,0
507646,1.02,F,shopping_pos,0
934713,444.42,M,travel,0
1150733,56.89,F,gas_transport,0
190635,1.26,F,health_fitness,0
1120908,104.18,M,grocery_pos,0
1232340,165.53,M,health_fitness,0
692877,137.66,F,misc_pos,0
285114,45.68,M,gas_transport,0
144717,76.26,F,gas_transport,0
123319,30.4,M,misc_pos,0
670714,12.34,M,misc_pos,0
479629,221.85,F,grocery_pos,0
401936,1.1,F,shopping_pos,0
521605,71.55,F,home,0
595709,24.42,F,health_fitness,0
109175,83.76,F,home,0
96675,98.55,F,grocery_pos,0
899089,148.59,F,misc_pos,0
457401,1.36,M,food_dining,0
868231,63.04,M,home,0
990926,9.62,M,travel,0
1025231,108.59,F,grocery_pos,0
558091,52.64,M,grocery_pos,0
771301,42.99,F,misc_pos,0
730023,55.69,M,food_dining,0
56515,88.52,F,entertainment,0
318377,32.6,M,grocery_net,0
1262103,48.06,M,kids_pets,0
1255901,2.33,M,shopping_pos,0
657749,111.88,F,grocery_pos,0
1008885,12.12,F,shopping_net,0
991484,45.66,F,gas_transport,0
329681,42.72,F,gas_transport,0
1119482,6.71,F,entertainment,0
377746,29.56,M,grocery_net,0
677528,52.45,F,personal_care,0
137008,17.21,F,personal_care,0
1080520,6.47,M,personal_care,0
720232,50.13,M,home,0
289762,56.87,M,misc_pos,0
480443,20.78,F,kids_pets,0
66544,50.16,M,gas_transport,0
30188,3.81,F,travel,0
1152298,3.51,F,health_fitness,0
381194,48.68,F,grocery_net,0
491375,65.77,F,gas_transport,0
1104595,6.63,M,personal_care,0
1133622,47.33,F,shopping_net,0
63917,76.75,M,home,0
994980,53.78,M,home,0
1284570,42.7,F,kids_pets,0
488583,20.67,F,home,0
148478,102.76,F,grocery_pos,0
914459,15.42,F,home,0
1178501,8.39,F,home,0
86486,64.61,F,gas_transport,0
832706,48.08,F,entertainment,0
270651,23.82,F,kids_pets,0
926359,112.49,F,grocery_pos,0
317519,87.0,F,grocery_pos,0
1182177,34.59,F,gas_transport,0
1008,64.89,F,kids_pets,0
1183019,198.31,F,food_dining,0
243708,9.92,F,misc_net,0
90176,60.22,F,gas_transport,0
650059,66.81,M,gas_transport,0
707588,242.62,F,shopping_pos,0
890740,63.01,F,grocery_pos,0
838877,313.31,F,misc_pos,0
716320,4.87,F,food_dining,0
409628,424.03,F,shopping_net,0
756650,3.02,F,shopping_pos,0
107329,112.56,M,grocery_pos,0
1257558,49.55,M,home,0
508296,85.01,F,health_fitness,0
114515,10.35,F,food_dining,0
86071,25.0,F,health_fitness,0
277696,5.12,F,health_fitness,0
1148914,51.61,F,gas_transport,0
567782,12.49,M,food_dining,0
176985,74.69,F,shopping_pos,0
412623,83.67,M,grocery_pos,0
200627,50.87,M,kids_pets,0
144706,61.83,F,food_dining,0
1216930,134.71,M,shopping_pos,0
902563,69.75,F,home,0
1024358,21.55,M,home,0
268335,9.03,F,personal_care,0
1148221,6.76,F,shopping_pos,0
976296,5.05,F,shopping_net,0
195272,7.66,F,food_dining,0
1201472,23.72,F,health_fitness,0
230903,94.56,M,grocery_pos,0
55764,94.89,M,grocery_net,0
128431,71.76,M,personal_care,0
695370,98.71,M,home,0
1044016,29.62,F,misc_net,0
715715,103.52,F,grocery_pos,0
763803,11.15,F,entertainment,0
557763,7.62,F,shopping_net,0
749904,38.87,F,gas_transport,0
366489,75.56,F,kids_pets,0
610107,150.09,M,grocery_pos,0
690480,43.21,M,personal_care,0
1234719,134.64,F,kids_pets,0
86498,46.81,F,gas_transport,0
79127,14.61,M,health_fitness,0
862991,8.37,F,misc_net,0
127988,4.93,M,shopping_net,0
1023352,286.96,F,shopping_pos,0
361007,47.61,M,gas_transport,0
191724,9.33,F,health_fitness,0
922021,72.38,F,shopping_pos,0
993898,91.72,F,gas_transport,0
343056,47.51,M,food_dining,0
597878,81.21,F,kids_pets,0
461233,3.75,F,personal_care,0
434520,8.13,F,shopping_pos,0
1150813,57.1,M,grocery_pos,0
367630,147.65,M,health_fitness,0
488774,8.06,F,personal_care,0
956901,6.74,M,travel,0
191678,12.84,F,home,0
92029,34.96,M,grocery_net,0
234266,75.62,F,gas_transport,0
32038,135.26,M,grocery_pos,0
98234,99.24,F,gas_transport,0
241748,9.18,M,shopping_pos,0
436775,4.59,F,misc_net,0
414589,126.92,M,health_fitness,0
504952,27.16,M,misc_net,0
1257260,162.76,F,home,0
356065,80.4,M,kids_pets,0
301543,2.41,M,travel,0
1550,10.22,F,home,0
1002118,42.83,M,food_dining,0
503737,3.13,M,travel,0
958107,50.54,M,gas_transport,0
651675,141.34,F,grocery_pos,0
618593,69.21,F,gas_transport,0
271324,8.02,F,food_dining,0
1055598,3.3,M,misc_net,0
1003515,51.66,M,grocery_net,0
900727,9.01,F,shopping_pos,0
363165,108.09,M,entertainment,0
848066,15.23,M,shopping_pos,0
236155,6.01,F,misc_net,0
1115352,10.5,M,misc_net,0
141059,74.76,M,food_dining,0
685987,2.37,F,travel,0
1071540,48.08,F,gas_transport,0
648265,52.18,F,gas_transport,0
145097,79.52,M,grocery_pos,0
364530,104.14,F,home,0
719396,74.69,M,home,0
906909,1.06,M,shopping_pos,0
425433,77.73,M,health_fitness,0
502754,1.67,M,entertainment,0
537019,57.15,M,food_dining,0
1204203,12.56,F,shopping_net,0
252381,83.48,F,kids_pets,0
808537,155.91,F,entertainment,0
818794,29.75,M,kids_pets,0
527250,29.93,M,misc_pos,0
355513,32.18,F,personal_care,0
123043,85.81,M,grocery_pos,0
554655,74.03,M,grocery_pos,0
463356,57.2,F,gas_transport,0
191525,11.65,F,kids_pets,0
189211,67.62,M,home,0
48026,89.87,M,shopping_net,0
1224437,74.5,F,gas_transport,0
1220090,2.58,F,misc_net,0
207784,7.91,M,home,0
633877,89.57,F,grocery_pos,0
550986,67.25,M,gas_transport,0
1057046,1.66,M,misc_pos,0
667247,66.71,M,home,0
1137907,80.31,M,personal_care,0
892743,51.55,F,home,0
93772,8.17,F,shopping_net,0
754163,7.62,F,shopping_pos,0
1035986,26.28,M,entertainment,0
983532,9.75,F,personal_care,0
691484,34.5,F,kids_pets,0
1089787,92.47,F,gas_transport,0
1083636,38.28,M,gas_transport,0
762470,2.63,F,travel,0
240874,22.86,M,entertainment,0
528825,100.67,M,grocery_pos,0
580928,65.72,F,entertainment,0
936897,29.49,F,shopping_pos,0
953813,44.99,M,grocery_pos,0
1153234,64.45,M,grocery_pos,0
478238,100.03,F,personal_care,0
408809,1099.18,F,travel,0
89519,5.66,M,entertainment,0
123838,66.03,M,gas_transport,0
933588,67.71,M,grocery_pos,0
1285530,147.75,M,home,0
1294017,1.51,F,health_fitness,0
1204494,72.36,M,health_fitness,0
734100,100.28,F,grocery_pos,0
236784,18.75,F,shopping_net,0
20739,63.72,F,home,0
856412,68.43,M,entertainment,0
582683,29.18,M,entertainment,0
604236,137.59,M,shopping_pos,0
644549,8.14,F,travel,0
1145974,55.97,M,gas_transport,0
1114471,127.86,M,grocery_pos,0
1092802,2.73,M,personal_care,0
83900,17.32,F,entertainment,0
23324,2.2,F,shopping_pos,0
580968,39.87,F,personal_care,0
958414,58.25,F,gas_transport,0
947630,45.65,F,personal_care,0
196189,42.63,M,grocery_net,0
336890,19.92,F,personal_care,0
116060,84.86,F,kids_pets,0
122827,77.44,M,gas_transport,0
502490,2.09,M,travel,0
351266,126.43,M,shopping_pos,0
612539,226.58,F,health_fitness,0
741493,51.07,F,gas_transport,0
419081,33.63,M,health_fitness,0
1116558,81.51,F,misc_net,0
209522,62.73,F,entertainment,0
583280,3.21,F,shopping_pos,0
230961,46.39,F,gas_transport,0
952484,28.21,M,home,0
28576,68.9,F,misc_net,0
1249447,120.0,F,grocery_pos,0
471601,218.62,M,shopping_net,0
486185,23.11,F,kids_pets,0
479164,106.29,F,grocery_pos,0
277716,54.69,M,kids_pets,0
508231,43.64,M,kids_pets,0
429552,51.3,F,grocery_pos,0
300323,38.45,M,entertainment,0
250181,196.97,F,grocery_pos,0
1206270,39.09,M,grocery_net,0
761026,92.58,F,grocery_net,0
731950,40.27,M,misc_pos,0
398685,4.24,M,kids_pets,0
443582,22.63,M,misc_net,0
637424,188.62,M,home,0
1268214,106.14,F,kids_pets,0
393524,118.01,F,grocery_pos,0
1159595,197.79,F,shopping_net,0
930348,35.19,F,health_fitness,0
776935,9.58,F,shopping_net,0
339843,104.21,M,entertainment,0
984591,60.57,F,shopping_pos,0
1153030,17.63,M,misc_net,0
790554,67.72,M,gas_transport,0
1133939,70.85,M,personal_care,0
884675,75.89,F,grocery_net,0
836533,58.23,F,home,0
992671,152.83,F,entertainment,0
158628,69.69,F,gas_transport,0
502246,15.95,F,kids_pets,0
440286,95.9,M,shopping_net,0
748004,129.86,M,kids_pets,0
926822,66.87,F,health_fitness,0
755073,77.31,F,entertainment,0
252451,97.1,F,misc_net,0
507889,48.98,F,personal_care,0
1110888,3.72,M,misc_pos,0
1071302,41.98,M,grocery_net,0
498244,210.34,M,entertainment,0
511587,208.28,F,grocery_pos,0
401204,58.63,M,grocery_net,0
712108,53.0,M,grocery_net,0
875681,78.06,M,health_fitness,0
1064097,16.36,M,food_dining,0
406070,51.06,F,gas_transport,0
938751,51.75,M,kids_pets,0
884452,16.1,F,food_dining,0
1204560,7.23,M,entertainment,0
5274,6.04,F,shopping_net,0
1246231,43.18,F,home,0
120933,70.91,M,gas_transport,0
817420,38.71,M,grocery_pos,0
1263820,44.97,F,misc_pos,0
235399,1.16,F,food_dining,0
83366,7.96,F,misc_pos,0
797365,105.72,M,grocery_pos,0
1121987,44.98,M,kids_pets,0
318134,53.91,F,gas_transport,0
900438,2.26,F,shopping_net,0
83831,195.46,M,kids_pets,0
479409,87.38,M,shopping_net,0
1138640,11.26,M,misc_pos,0
139672,87.38,M,shopping_net,0
777582,159.76,F,personal_care,0
1278334,11.97,M,food_dining,0
375189,166.36,F,shopping_pos,0
991556,62.07,M,gas_transport,0
377386,57.83,F,misc_net,0
617910,6.73,F,misc_pos,0
608791,9.48,F,shopping_net,0
1026730,92.88,F,home,0
1067101,73.14,M,health_fitness,0
400771,54.39,F,misc_net,0
541808,88.08,F,food_dining,0
180430,35.18,F,kids_pets,0
217329,82.37,M,personal_care,0
286685,6.01,F,personal_care,0
552421,72.26,F,home,0
7553,8.64,M,travel,0
410830,36.83,F,grocery_net,0
459757,197.17,F,grocery_pos,0
381327,53.33,M,gas_transport,0
503648,74.03,F,grocery_pos,0
934752,81.78,M,personal_care,0
902585,109.29,F,kids_pets,0
224813,9.07,F,kids_pets,0
163967,64.37,F,gas_transport,0
94449,62.85,F,home,0
723798,1.31,F,health_fitness,0
801260,185.2,F,food_dining,0
921590,1.23,F,health_fitness,0
1112625,13.02,M,shopping_net,0
1085248,66.54,F,gas_transport,0
214773,163.39,F,health_fitness,0
722819,101.33,F,entertainment,0
924239,5.26,M,shopping_pos,0
1089669,139.18,M,shopping_pos,0
1019042,19.49,F,home,0
93757,85.84,F,grocery_pos,0
690337,5.74,F,shopping_pos,0
236413,30.79,M,kids_pets,0
1241405,211.53,M,health_fitness,0
17620,6.34,F,kids_pets,0
254619,80.66,F,kids_pets,0
1285915,1716.69,F,shopping_net,0
450639,118.38,F,personal_care,0
879013,1.27,F,misc_net,0
411978,560.11,M,travel,0
324380,70.19,M,food_dining,0
31123,2.92,F,kids_pets,0
460182,36.25,F,shopping_net,0
1081428,495.26,F,shopping_net,0
1011636,52.97,F,grocery_net,0
428801,79.71,M,personal_care,0
997220,86.9,M,gas_transport,0
237947,21.36,M,health_fitness,0
187035,2.77,M,shopping_pos,0
1142628,100.56,M,misc_net,0
998242,53.96,M,grocery_pos,0
1088692,47.71,F,health_fitness,0
757984,222.13,F,entertainment,0
396437,66.88,M,gas_transport,0
1060102,3.56,M,misc_net,0
4509,72.27,M,entertainment,0
39773,11.7,M,misc_net,0
550875,7.73,M,misc_net,0
1009443,75.23,M,health_fitness,0
550789,68.54,F,grocery_pos,0
479890,64.24,F,gas_transport,0
128019,15.68,M,home,0
451065,22.73,F,food_dining,0
1029534,32.56,M,home,0
368766,68.64,M,gas_transport,0
787957,80.31,F,home,0
1203496,67.11,F,gas_transport,0
579704,19.84,F,health_fitness,0
1188788,3.7,F,shopping_pos,0
898893,3.17,F,shopping_net,0
1080197,79.66,M,home,0
40081,70.87,M,grocery_pos,0
1284240,231.35,M,entertainment,0
982997,37.72,F,health_fitness,0
222831,34.45,M,personal_care,0
723888,8.05,M,misc_net,0
1241468,5.45,F,misc_pos,0
370582,49.31,F,entertainment,0
828825,25.61,F,misc_net,0
1026459,86.28,M,home,0
859856,38.67,M,grocery_net,0
558132,189.61,F,grocery_pos,0
1238085,9.79,M,shopping_net,0
522479,191.13,M,grocery_pos,0
402632,33.11,F,home,0
676825,60.09,F,misc_net,0
29480,6.4,F,travel,0
693789,51.68,F,gas_transport,0
604654,83.9,M,grocery_net,0
247206,30.87,F,misc_net,0
540823,22.02,M,kids_pets,0
900528,119.07,F,grocery_pos,0
560213,103.71,F,kids_pets,0
838097,71.38,F,gas_transport,0
694590,13.67,F,shopping_net,0
277707,89.87,M,home,0
728103,37.7,M,grocery_net,0
689720,132.7,M,grocery_pos,0
1028539,7.15,F,misc_pos,0
412624,53.32,F,grocery_net,0
433570,81.76,F,gas_transport,0
938538,86.45,M,food_dining,0
1270794,43.16,M,gas_transport,0
845623,28.17,M,kids_pets,0
525760,3.7,F,misc_pos,0
458462,34.43,F,personal_care,0
901364,77.81,M,gas_transport,0
625404,6.98,M,travel,0
1292019,70.77,F,health_fitness,0
865331,7.4,M,entertainment,0
53540,53.31,F,health_fitness,0
198385,147.71,M,misc_net,0
211794,36.26,M,misc_pos,0
1080649,71.92,F,health_fitness,0
867468,39.19,M,health_fitness,0
503012,1.13,M,misc_pos,0
71236,447.53,F,entertainment,0
472901,2.21,F,shopping_net,0
189148,20.28,M,kids_pets,0
211996,25.03,F,shopping_net,0
1070232,59.11,F,food_dining,0
946910,45.19,M,kids_pets,0
229334,59.54,M,gas_transport,0
297134,1.05,M,misc_pos,0
976869,15.45,M,personal_care,0
374402,85.05,M,gas_transport,0
656877,46.98,M,kids_pets,0
550481,18.71,M,health_fitness,0
159493,157.09,F,home,0
812278,9.28,F,shopping_net,0
1064948,10.11,F,entertainment,0
285074,22.01,F,misc_net,0
261480,22.73,F,personal_care,0
801636,126.17,M,kids_pets,0
310034,3.18,F,misc_net,0
753319,116.07,F,grocery_pos,0
494033,79.87,F,home,0
747289,65.83,M,grocery_pos,0
695215,55.1,M,health_fitness,0
77843,72.3,M,personal_care,0
1210920,87.07,M,grocery_pos,0
116674,82.93,F,grocery_pos,0
738944,76.26,M,personal_care,0
1193403,5.32,F,shopping_net,0
1092605,7.41,F,shopping_pos,0
761804,71.36,M,home,0
939921,3.53,F,shopping_pos,0
1160793,9.56,M,misc_net,0
628143,40.78,F,personal_care,0
250382,86.01,F,misc_pos,0
1015215,60.65,F,gas_transport,0
1124177,64.4,F,gas_transport,0
780552,46.7,M,kids_pets,0
1190742,63.33,M,grocery_pos,0
1228155,8.6,M,food_dining,0
867839,15.9,F,personal_care,0
43216,1.33,F,shopping_pos,0
595402,18.97,F,health_fitness,0
426739,28.9,F,home,0
467323,3.76,F,shopping_pos,0
1221380,80.26,M,home,0
328389,31.9,F,personal_care,0
911020,116.56,F,grocery_pos,0
244812,118.12,F,kids_pets,0
91844,62.27,F,grocery_pos,0
585999,7.92,F,home,0
1061277,222.1,M,health_fitness,0
952804,51.98,M,kids_pets,0
179879,29.13,F,grocery_net,0
282887,376.95,F,misc_net,0
756045,9.46,M,entertainment,0
89542,48.27,F,kids_pets,0
1023122,26.85,M,health_fitness,0
111041,8.99,F,misc_pos,0
301337,3.61,M,shopping_net,0
1251143,30.27,M,shopping_net,0
411421,7.02,F,shopping_net,0
141162,79.14,M,entertainment,0
788265,121.63,F,home,0
698846,59.13,F,kids_pets,0
17767,52.31,M,kids_pets,0
652379,76.13,M,gas_transport,0
732161,45.37,F,gas_transport,0
658108,73.07,F,gas_transport,0
639329,34.83,M,gas_transport,0
937031,147.58,F,grocery_pos,0
137068,7.43,F,home,0
596581,52.48,F,entertainment,0
801470,27.0,M,health_fitness,0
1038585,88.1,F,home,0
898944,58.61,M,home,0
344913,146.71,M,shopping_pos,0
384374,69.71,F,grocery_net,0
577520,8.75,F,shopping_pos,0
754975,4.63,F,travel,0
979977,26.7,F,grocery_net,0
899405,16.62,F,shopping_pos,0
1139582,96.72,F,gas_transport,0
156641,91.61,M,home,0
1056166,132.26,F,food_dining,0
7734,9.17,M,shopping_net,0
269704,9.75,F,shopping_net,0
426409,6.64,M,kids_pets,0
550607,4.73,F,shopping_pos,0
1245695,54.76,M,home,0
638486,150.42,F,grocery_pos,0
717456,9.16,M,shopping_net,0
1038786,7.07,F,home,0
482130,199.1,F,entertainment,0
253884,38.46,F,personal_care,0
159736,8.23,M,shopping_pos,0
541599,113.35,M,kids_pets,0
553580,70.4,F,shopping_net,0
892059,102.81,M,shopping_net,0
1144583,49.97,M,home,0
753629,50.77,M,gas_transport,0
491695,2.45,F,misc_net,0
361660,96.65,M,misc_net,0
585617,1.11,F,misc_pos,0
42997,102.32,F,shopping_pos,0
282352,54.56,F,entertainment,0
142512,82.18,M,grocery_net,0
1051872,38.9,F,gas_transport,0
1240374,71.69,M,gas_transport,0
203132,10.46,M,health_fitness,0
388757,72.14,M,gas_transport,0
378816,147.75,F,entertainment,0
127931,3.89,M,misc_pos,0
284055,56.8,M,misc_net,0
705942,52.73,F,gas_transport,0
315052,3.15,M,misc_net,0
383075,26.25,M,food_dining,0
1042205,113.0,M,personal_care,0
77394,5.47,M,shopping_pos,0
557440,65.57,M,kids_pets,0
304572,52.96,F,shopping_net,0
662539,9.08,M,misc_pos,0
877388,51.43,M,kids_pets,0
1143371,66.64,F,gas_transport,0
753268,133.53,M,grocery_pos,0
1123490,57.56,F,gas_transport,0
728571,32.46,M,home,0
37522,2.91,M,food_dining,0
176776,29.48,M,misc_pos,0
322257,51.41,M,gas_transport,0
1181053,8.87,M,shopping_net,0
966584,107.81,F,health_fitness,0
92721,110.95,M,health_fitness,0
169896,22.38,F,health_fitness,0
953149,51.63,F,gas_transport,0
80156,93.9,F,gas_transport,0
230184,53.48,M,kids_pets,0
1106627,563.24,M,travel,0
141042,1.98,M,personal_care,0
565189,9.39,F,personal_care,0
1019670,471.63,M,misc_pos,0
306135,79.18,F,shopping_net,0
731597,39.77,F,gas_transport,0
909804,47.86,F,gas_transport,0
3648,70.13,M,gas_transport,0
631344,241.18,M,home,0
849611,45.39,F,entertainment,0
190935,46.79,F,home,0
15338,9.9,M,health_fitness,0
482506,79.61,M,home,0
900650,6.8,F,shopping_net,0
762956,50.46,M,gas_transport,0
350219,64.43,M,kids_pets,0
1099943,7.23,M,home,0
885629,62.21,M,gas_transport,0
915202,7.31,F,personal_care,0
1108178,84.91,F,gas_transport,0
396965,51.05,F,grocery_net,0
824478,60.48,F,food_dining,0
982632,16.84,F,personal_care,0
15415,5.53,M,entertainment,0
470270,95.42,F,kids_pets,0
1096932,6.08,M,personal_care,0
1174762,190.56,F,grocery_pos,0
738657,4.88,M,home,0
900652,68.45,M,gas_transport,0
297614,46.68,F,health_fitness,0
1240614,52.41,M,food_dining,0
437931,46.54,F,health_fitness,0
805365,16.81,M,kids_pets,0
429290,178.74,F,health_fitness,0
1049680,132.57,M,health_fitness,0
1051157,13.05,F,health_fitness,0
22526,86.13,M,shopping_net,0
222523,1.76,F,shopping_net,0
764870,54.27,M,kids_pets,0
906390,90.15,M,home,0
1076534,59.04,F,gas_transport,0
56411,78.53,M,entertainment,0
1004920,101.0,F,kids_pets,0
879575,121.27,M,shopping_pos,0
787716,19.94,F,health_fitness,0
249562,8.22,M,misc_pos,0
305016,4.25,F,shopping_pos,0
369668,7.08,M,food_dining,0
538907,167.7,F,shopping_net,0
1011420,64.68,F,gas_transport,0
149227,41.65,M,misc_pos,0
17021,7.89,F,shopping_net,0
781724,3.24,F,shopping_net,0
815435,34.72,M,misc_pos,0
638639,50.38,M,gas_transport,0
10480,40.03,M,food_dining,0
214229,97.18,M,home,0
806698,5.51,F,misc_net,0
1116296,104.19,F,entertainment,0
817868,10.65,F,shopping_pos,0
617041,13.37,F,entertainment,0
996878,81.14,M,grocery_pos,0
811854,25.52,M,misc_net,0
969046,2.52,F,food_dining,0
84885,116.38,M,kids_pets,0
843622,8.32,M,misc_pos,0
381114,31.29,F,shopping_net,0
141063,3.52,M,shopping_net,0
464473,3.86,M,food_dining,0
778872,69.56,F,misc_pos,0
1045472,245.2,F,food_dining,0
467473,4.65,F,shopping_net,0
1107635,35.31,M,misc_pos,0
287358,68.91,F,gas_transport,0
949728,67.71,M,food_dining,0
763268,67.81,F,gas_transport,0
478794,9.09,F,misc_net,0
1049117,4.84,F,home,0
490776,42.91,M,entertainment,0
936344,91.49,F,food_dining,0
346750,130.85,F,grocery_pos,0
1202564,46.24,M,kids_pets,0
760595,10.8,F,personal_care,0
580623,26.97,M,health_fitness,0
734192,48.36,F,gas_transport,0
140670,23.48,M,home,0
298357,91.79,M,gas_transport,0
547705,4.42,F,shopping_net,0
215484,90.19,M,grocery_net,0
1154490,128.0,M,shopping_pos,0
11780,140.89,F,entertainment,0
910283,128.63,M,grocery_pos,0
1106132,48.67,F,home,0
1108845,241.9,M,home,0
192783,2.34,F,shopping_pos,0
617617,5.44,F,shopping_net,0
1044552,104.56,M,grocery_pos,0
1092049,77.18,M,grocery_pos,0
1038988,52.33,F,gas_transport,0
48769,67.13,M,home,0
462421,32.39,M,personal_care,0
539497,82.51,M,grocery_pos,0
223751,182.24,F,entertainment,0
241361,71.47,F,kids_pets,0
884954,34.34,F,misc_pos,0
32753,228.11,M,kids_pets,0
399827,72.79,F,home,0
632420,235.29,M,shopping_net,0
900183,34.7,F,food_dining,0
488039,2.82,M,shopping_pos,0
1264919,8.83,M,health_fitness,0
284005,58.33,M,gas_transport,0
1157269,105.26,F,health_fitness,0
213753,9.83,F,misc_net,0
180362,28.5,M,entertainment,0
224230,45.63,F,gas_transport,0
1180017,3.68,F,kids_pets,0
964915,8.2,F,shopping_pos,0
491503,69.15,M,gas_transport,0
911500,131.26,F,grocery_pos,0
539834,86.31,M,shopping_net,0
611293,41.22,M,home,0
4960,70.86,F,grocery_pos,0
566249,5.35,M,misc_net,0
346308,6.2,F,shopping_pos,0
725017,19.33,F,home,0
1025748,76.95,M,grocery_pos,0
547194,3.88,F,travel,0
379905,28.14,M,entertainment,0
134456,1.06,M,shopping_net,0
667396,14.72,F,health_fitness,0
1247081,43.54,F,grocery_net,0
694944,201.66,F,home,0
346563,47.19,M,home,0
191265,158.8,M,home,0
278321,46.76,M,grocery_net,0
374809,37.17,M,home,0
807545,32.06,M,grocery_pos,0
92858,17.56,F,kids_pets,0
806523,32.15,F,grocery_net,0
604209,2.53,M,misc_net,0
408717,191.42,M,home,0
584872,128.04,M,grocery_pos,0
1269459,52.04,F,personal_care,0
37701,11.27,M,health_fitness,0
448980,6.98,F,shopping_pos,0
314743,1.32,M,shopping_pos,0
988697,33.06,F,kids_pets,0
